#                                                                                                                                  --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                       accession  query name               accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                               ------------------- ----------     -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
IMGVR_UViG_3300045988_029996|3300045988|Ga0495776_099806_31                         -          phage-family-interpro-v4 -           2.2e-224  757.0   0.0  2.5e-224  756.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_042759|3300045988|Ga0495776_019679_11                         -          phage-family-interpro-v4 -           2.2e-224  757.0   0.0  2.5e-224  756.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300007108_000004|3300007108|Ga0102731_100220_55                         -          phage-family-interpro-v4 -           2.2e-224  757.0   0.0  2.6e-224  756.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_011999|3300045988|Ga0495776_025162_48                         -          phage-family-interpro-v4 -           2.2e-224  757.0   0.0  2.6e-224  756.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_014486|3300045988|Ga0495776_099695_1                          -          phage-family-interpro-v4 -           2.2e-224  757.0   0.0  2.6e-224  756.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_053975|3300045988|Ga0495776_020841_55                         -          phage-family-interpro-v4 -           2.2e-224  757.0   0.0  2.6e-224  756.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_096815|3300045988|Ga0495776_012822_35                         -          phage-family-interpro-v4 -           2.5e-224  756.7   0.0    3e-224  756.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_087418|3300045988|Ga0495776_012838_34                         -          phage-family-interpro-v4 -           2.8e-224  756.6   0.0  3.3e-224  756.4   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300029097_000006|3300029097|Ga0169217_100258_4                          -          phage-family-interpro-v4 -           2.9e-224  756.6   0.0  3.4e-224  756.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_026786|3300045988|Ga0495776_019651_55                         -          phage-family-interpro-v4 -           2.9e-224  756.6   0.0  3.4e-224  756.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_028422|3300045988|Ga0495776_020559_24                         -          phage-family-interpro-v4 -           3.2e-224  756.4   0.0  3.7e-224  756.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_025198|3300045988|Ga0495776_020749_51                         -          phage-family-interpro-v4 -           3.2e-224  756.4   0.0  3.8e-224  756.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_045636|3300045988|Ga0495776_019596_36                         -          phage-family-interpro-v4 -           3.3e-224  756.4   0.0  3.8e-224  756.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2687453555_000001|2687453555|2687454334|970882-1014372_59                -          phage-family-interpro-v4 -           3.3e-224  756.4   0.0  3.7e-224  756.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300013981_000002|3300013981|Ga0120946_10007|1-75271_103                 -          phage-family-interpro-v4 -           3.3e-224  756.4   0.0  3.7e-224  756.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2877794441_000004|2877794441|2877794441|3947035-3987885_46               -          phage-family-interpro-v4 -           3.8e-224  756.2   0.0  4.6e-224  755.9   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2924538835_000001|2924538835|2924538847|30966-119323_1                   -          phage-family-interpro-v4 -           4.5e-224  755.9   0.0    5e-224  755.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_009400|3300045988|Ga0495776_020840_47                         -          phage-family-interpro-v4 -           4.5e-224  755.9   0.0  5.3e-224  755.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_044039|3300045988|Ga0495776_020862_54                         -          phage-family-interpro-v4 -           4.5e-224  755.9   0.0  5.3e-224  755.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_031067|3300045988|Ga0495776_020799_5                          -          phage-family-interpro-v4 -           5.7e-224  755.6   0.0  6.6e-224  755.4   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_059261|3300045988|Ga0495776_019756_45                         -          phage-family-interpro-v4 -           7.3e-224  755.2   0.0  8.6e-224  755.0   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_026372|3300045988|Ga0495776_008259_5                          -          phage-family-interpro-v4 -           1.2e-223  754.5   0.0  1.5e-223  754.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_069813|3300045988|Ga0495776_008251_42                         -          phage-family-interpro-v4 -           1.2e-223  754.5   0.0  1.5e-223  754.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_015752|3300045988|Ga0495776_014573_23                         -          phage-family-interpro-v4 -           1.9e-223  753.9   0.0  2.3e-223  753.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_017036|3300045988|Ga0495776_015468_19                         -          phage-family-interpro-v4 -           1.9e-223  753.9   0.0  2.3e-223  753.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_028321|3300045988|Ga0495776_137530_33                         -          phage-family-interpro-v4 -           1.9e-223  753.9   0.0  2.3e-223  753.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300002737_000036|3300002737|JGI25162J39368_1000001|17586-59818_54       -          phage-family-interpro-v4 -           5.2e-223  752.4   0.0  5.9e-223  752.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300003214_000061|3300003214|JGI25165J46597_1000001|17586-59818_54       -          phage-family-interpro-v4 -           5.2e-223  752.4   0.0  5.9e-223  752.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300003751_000062|3300003751|Ga0055538_1000001|1051444-1094302_1         -          phage-family-interpro-v4 -           5.2e-223  752.4   0.0  5.9e-223  752.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300003752_000019|3300003752|Ga0055539_1000001|1051444-1094302_1         -          phage-family-interpro-v4 -           5.2e-223  752.4   0.0  5.9e-223  752.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300003756_000031|3300003756|Ga0055533_1000003|17586-59818_54            -          phage-family-interpro-v4 -           5.2e-223  752.4   0.0  5.9e-223  752.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300003759_000032|3300003759|Ga0055525_1000003|17586-59818_54            -          phage-family-interpro-v4 -           5.2e-223  752.4   0.0  5.9e-223  752.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300003841_000053|3300003841|Ga0055541_1000001|17586-59818_54            -          phage-family-interpro-v4 -           5.2e-223  752.4   0.0  5.9e-223  752.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300025224_000047|3300025224|Ga0209784_100004|17612-59844_54             -          phage-family-interpro-v4 -           5.2e-223  752.4   0.0  5.9e-223  752.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300025225_000044|3300025225|Ga0209566_100004|171322-213554_54           -          phage-family-interpro-v4 -           5.2e-223  752.4   0.0  5.9e-223  752.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300025226_000039|3300025226|Ga0209674_100006|171322-213554_54           -          phage-family-interpro-v4 -           5.2e-223  752.4   0.0  5.9e-223  752.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300025230_000022|3300025230|Ga0209563_100009|17612-59844_54             -          phage-family-interpro-v4 -           5.2e-223  752.4   0.0  5.9e-223  752.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300025233_000039|3300025233|Ga0209437_100004|17612-59844_54             -          phage-family-interpro-v4 -           5.2e-223  752.4   0.0  5.9e-223  752.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300025253_000033|3300025253|Ga0209677_100005|17612-59844_54             -          phage-family-interpro-v4 -           5.2e-223  752.4   0.0  5.9e-223  752.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300025261_000066|3300025261|Ga0209233_1000005|171322-213554_54          -          phage-family-interpro-v4 -           5.2e-223  752.4   0.0  5.9e-223  752.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2751185907_000002|2751185907|2751258120|1607083-1651442_1                -          phage-family-interpro-v4 -             6e-223  752.2   0.0  7.3e-223  751.9   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_028212|3300045988|Ga0495776_109693_1                          -          phage-family-interpro-v4 -           9.7e-223  751.5   0.0  1.2e-222  751.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_103165|3300045988|Ga0495776_128378_1                          -          phage-family-interpro-v4 -           9.7e-223  751.5   0.0  1.2e-222  751.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300029135_000005|3300029135|Ga0168740_100326_60                         -          phage-family-interpro-v4 -           1.5e-222  750.9   0.1  1.8e-222  750.6   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_008292|3300045988|Ga0495776_019681_18                         -          phage-family-interpro-v4 -           1.5e-222  750.9   0.1  1.8e-222  750.6   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_011990|3300045988|Ga0495776_070918_10                         -          phage-family-interpro-v4 -           1.5e-222  750.9   0.1  1.8e-222  750.6   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_014477|3300045988|Ga0495776_111063_5                          -          phage-family-interpro-v4 -           1.5e-222  750.9   0.0  1.8e-222  750.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_003981|3300045988|Ga0495776_018621_2                          -          phage-family-interpro-v4 -           3.5e-222  749.7   0.1  4.2e-222  749.4   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_004903|3300045988|Ga0495776_018623_22                         -          phage-family-interpro-v4 -           3.5e-222  749.7   0.1  4.2e-222  749.4   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_010302|3300045988|Ga0495776_025382_1                          -          phage-family-interpro-v4 -             4e-222  749.5   0.0  4.8e-222  749.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_018421|3300045988|Ga0495776_002615_44                         -          phage-family-interpro-v4 -           4.1e-222  749.4   0.4    5e-222  749.2   0.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_011440|3300045988|Ga0495776_002663_18                         -          phage-family-interpro-v4 -           4.2e-222  749.4   0.1    5e-222  749.2   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_011478|3300045988|Ga0495776_002662_18                         -          phage-family-interpro-v4 -           4.2e-222  749.4   0.1    5e-222  749.2   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_008373|3300045988|Ga0495776_135228_5                          -          phage-family-interpro-v4 -           4.8e-222  749.2   0.9  5.8e-222  748.9   0.9   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_010248|3300045988|Ga0495776_018587_29                         -          phage-family-interpro-v4 -           5.8e-222  749.0   0.1  6.9e-222  748.7   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_017063|3300045988|Ga0495776_109752_32                         -          phage-family-interpro-v4 -           5.9e-222  748.9   0.1    7e-222  748.7   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_019875|3300045988|Ga0495776_112536_30                         -          phage-family-interpro-v4 -           6.2e-222  748.8   0.1  7.4e-222  748.6   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_009357|3300045988|Ga0495776_002259_32                         -          phage-family-interpro-v4 -           1.1e-221  748.0   0.1  1.3e-221  747.8   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_011329|3300045988|Ga0495776_067594_30                         -          phage-family-interpro-v4 -           1.5e-221  747.5   0.1  1.8e-221  747.3   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2849257196_000001|2849257196|2849257196|84530-127333_54                  -          phage-family-interpro-v4 -             2e-221  747.2   0.0  2.4e-221  746.9   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_006350|3300045988|Ga0495776_067602_8                          -          phage-family-interpro-v4 -             2e-221  747.2   0.1  2.4e-221  746.9   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_051533|3300045988|Ga0495776_110930_1                          -          phage-family-interpro-v4 -           2.2e-221  747.0   0.0  2.7e-221  746.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_008335|3300045988|Ga0495776_139647_1                          -          phage-family-interpro-v4 -           2.3e-221  747.0   0.0  2.8e-221  746.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_008386|3300045988|Ga0495776_100065_8                          -          phage-family-interpro-v4 -           2.7e-221  746.8   0.3  3.2e-221  746.5   0.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_7000000431_000006|7000000431|SRS013158_Baylor_scaffold_10890_48          -          phage-family-interpro-v4 -           2.7e-221  746.8   0.3  3.2e-221  746.5   0.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2838686498_000004|2838686498|2838686515|79890-122499_51                  -          phage-family-interpro-v4 -           3.3e-221  746.5   0.0  4.1e-221  746.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2842271015_000004|2842271015|2842271032|79890-122499_51                  -          phage-family-interpro-v4 -           3.3e-221  746.5   0.0  4.1e-221  746.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300007288_000003|3300007288|Ga0104346_100259_20                         -          phage-family-interpro-v4 -             4e-221  746.2   0.1  4.7e-221  745.9   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_007452|3300045988|Ga0495776_135302_20                         -          phage-family-interpro-v4 -             4e-221  746.2   0.1  4.7e-221  745.9   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_009397|3300045988|Ga0495776_019379_8                          -          phage-family-interpro-v4 -             4e-221  746.2   0.1  4.7e-221  745.9   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_7000000178_000002|7000000178|SRS017247_LANL_scaffold_1269_22             -          phage-family-interpro-v4 -             4e-221  746.2   0.1  4.7e-221  745.9   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_018542|3300045988|Ga0495776_029017_37                         -          phage-family-interpro-v4 -           4.1e-221  746.1   0.1  4.9e-221  745.9   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2791354904_000002|2791354904|2791361679|1169178-1209104_1                -          phage-family-interpro-v4 -           4.7e-221  745.9   0.0  5.3e-221  745.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2596583570_000002|2596583570|2596601545|191084-233175_52                 -          phage-family-interpro-v4 -           5.9e-221  745.6   0.0  7.3e-221  745.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2883336408_000001|2883336408|2883336408|77995-118126_1                   -          phage-family-interpro-v4 -           6.4e-221  745.5   0.0  7.4e-221  745.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2889425356_000001|2889425356|2889425356|383749-423880_1                  -          phage-family-interpro-v4 -           6.4e-221  745.5   0.0  7.4e-221  745.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_002766|3300045988|Ga0495776_025458_7                          -          phage-family-interpro-v4 -           9.5e-221  744.9   0.2  1.1e-220  744.7   0.2   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300007969_000008|3300007969|Ga0114312_100242_8                          -          phage-family-interpro-v4 -           1.3e-220  744.5   0.4  1.5e-220  744.2   0.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300008619_000001|3300008619|Ga0111235_100207_8                          -          phage-family-interpro-v4 -           1.3e-220  744.5   0.4  1.5e-220  744.2   0.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_007178|3300045988|Ga0495776_028009_5                          -          phage-family-interpro-v4 -           1.3e-220  744.5   0.4  1.5e-220  744.2   0.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_009364|3300045988|Ga0495776_055843_48                         -          phage-family-interpro-v4 -           1.3e-220  744.5   0.4  1.5e-220  744.2   0.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_021305|3300045988|Ga0495776_132787_48                         -          phage-family-interpro-v4 -           1.3e-220  744.5   0.4  1.5e-220  744.2   0.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2843750665_000001|2843750665|2843750665|7338010-7377595_45               -          phage-family-interpro-v4 -           1.9e-220  743.9   0.0  2.3e-220  743.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_009341|3300045988|Ga0495776_111451_43                         -          phage-family-interpro-v4 -           2.3e-220  743.6   0.4  2.8e-220  743.4   0.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_007173|3300045988|Ga0495776_019667_46                         -          phage-family-interpro-v4 -           2.7e-220  743.4   0.0  3.2e-220  743.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300029054_000008|3300029054|Ga0169633_100336_37                         -          phage-family-interpro-v4 -             3e-220  743.3   0.1  3.7e-220  743.0   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_010482|3300045988|Ga0495776_018654_42                         -          phage-family-interpro-v4 -             3e-220  743.3   0.1  3.7e-220  743.0   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_009360|3300045988|Ga0495776_112834_44                         -          phage-family-interpro-v4 -             5e-220  742.5   0.2    6e-220  742.3   0.2   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2928394966_000006|2928394966|2928394976|113072-150128_43                 -          phage-family-interpro-v4 -           9.1e-220  741.7   0.0    1e-219  741.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_008426|3300045988|Ga0495776_086381_1                          -          phage-family-interpro-v4 -           1.8e-219  740.7   0.0    2e-219  740.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2630968564_000002|2630968564|2631004585|130705-174607_59                 -          phage-family-interpro-v4 -           4.5e-219  739.4   0.0    5e-219  739.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2915980308_000003|2915980308|2915980357|27194-71260_55                   -          phage-family-interpro-v4 -           5.5e-219  739.1   0.0  6.6e-219  738.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2828164553_000001|2828164553|2828164554|196-121367_52                    -          phage-family-interpro-v4 -           6.8e-219  738.8   0.0  7.6e-219  738.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2828168980_000001|2828168980|2828168981|196-121367_52                    -          phage-family-interpro-v4 -           6.8e-219  738.8   0.0  7.6e-219  738.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2847497328_000002|2847497328|2847497328|987397-1032430_2                 -          phage-family-interpro-v4 -             9e-219  738.4   0.0    1e-218  738.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2922379399_000003|2922379399|2922379399|1345328-1389622_50               -          phage-family-interpro-v4 -           1.8e-218  737.4   0.0  2.1e-218  737.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2802429387_000002|2802429387|2802473921|350673-392763_5                  -          phage-family-interpro-v4 -           1.9e-218  737.3   0.0  2.4e-218  737.0   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2802429388_000003|2802429388|2802473938|1083999-1126089_5                -          phage-family-interpro-v4 -           1.9e-218  737.3   0.0  2.4e-218  737.0   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2802429389_000001|2802429389|2802473941|743799-785889_49                 -          phage-family-interpro-v4 -           1.9e-218  737.3   0.0  2.4e-218  737.0   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2899028109_000002|2899028109|2899028109|350695-392785_5                  -          phage-family-interpro-v4 -           1.9e-218  737.3   0.0  2.4e-218  737.0   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2828215148_000001|2828215148|2828215148|1276418-1321425_62               -          phage-family-interpro-v4 -           6.2e-218  735.6   0.0  7.5e-218  735.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2828062588_000002|2828062588|2828062590|148840-192396_1                  -          phage-family-interpro-v4 -           1.5e-217  734.4   0.0  1.7e-217  734.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2828108658_000002|2828108658|2828108659|486833-530389_1                  -          phage-family-interpro-v4 -           1.5e-217  734.4   0.0  1.7e-217  734.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2940432146_000003|2940432146|2940432152|3-39391_2                        -          phage-family-interpro-v4 -           2.1e-217  733.9   0.0  2.5e-217  733.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300014636_000010|3300014636|Ga0120808_100026|12220-55697_1              -          phage-family-interpro-v4 -           1.5e-216  731.0   0.0  1.7e-216  730.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300014726_000011|3300014726|Ga0121486_100022|5716-50606_2               -          phage-family-interpro-v4 -           1.5e-216  731.0   0.0  1.7e-216  730.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2791355132_000001|2791355132|2791379634|180704-228534_65                 -          phage-family-interpro-v4 -           5.2e-216  729.2   0.0  5.9e-216  729.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2576861773_000001|2576861773|2576921735|35901-81600_55                   -          phage-family-interpro-v4 -           5.5e-216  729.2   0.0  6.2e-216  729.0   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2937063883_000013|2937063883|2937064098|24320-66335_51                   -          phage-family-interpro-v4 -           2.3e-215  727.1   0.0  2.7e-215  726.9   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2855804533_000010|2855804533|2855804568|9707-52895_3                     -          phage-family-interpro-v4 -           2.5e-215  727.0   0.0  3.1e-215  726.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2855818383_000014|2855818383|2855818578|75586-118713_50                  -          phage-family-interpro-v4 -           2.5e-215  727.0   0.0  3.1e-215  726.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2858786796_000007|2858786796|2858786830|17150-60520_3                    -          phage-family-interpro-v4 -           2.5e-215  727.0   0.0  3.1e-215  726.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2513237086_000004|2513237086|2513252369|46985-89160_54                   -          phage-family-interpro-v4 -           4.7e-215  726.1   0.0  5.7e-215  725.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2847395608_000007|2847395608|2847395608|3386034-3428209_54               -          phage-family-interpro-v4 -           4.7e-215  726.1   0.0  5.7e-215  725.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_641228476_000004|641228476|641228491|4098542-4137951_48                  -          phage-family-interpro-v4 -             9e-215  725.1   0.0  1.1e-214  724.9   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2562617176_000003|2562617176|2562631919|1094954-1141984_2                -          phage-family-interpro-v4 -           1.2e-214  724.7   0.0  1.5e-214  724.4   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_165078|3300045988|Ga0495776_158058_2                          -          phage-family-interpro-v4 -           1.2e-214  724.7   0.0  1.5e-214  724.4   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_166301|3300045988|Ga0495776_152111_50                         -          phage-family-interpro-v4 -           1.2e-214  724.7   0.0  1.5e-214  724.4   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300029508_000162|3300029508|Ga0244830_100361|2553-47913_54              -          phage-family-interpro-v4 -           1.3e-214  724.6   0.0  1.6e-214  724.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2855872281_000001|2855872281|2855872328|38712-80906_52                   -          phage-family-interpro-v4 -           2.1e-214  723.9   0.0  2.7e-214  723.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_158914|3300045988|Ga0495776_185010_2                          -          phage-family-interpro-v4 -           3.7e-214  723.1   0.0  4.5e-214  722.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2687453209_000002|2687453209|2687453651|884043-940308_2                  -          phage-family-interpro-v4 -           6.4e-214  722.3   0.0  7.2e-214  722.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2706794529_000002|2706794529|2706805482|215842-258386_1                  -          phage-family-interpro-v4 -           7.8e-214  722.0   0.0  9.6e-214  721.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_161233|3300045988|Ga0495776_178134_41                         -          phage-family-interpro-v4 -           1.5e-213  721.1   0.0  1.8e-213  720.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300030320_000378|3300030320|Ga0244994_100531|30388-70466_1              -          phage-family-interpro-v4 -           1.9e-213  720.8   0.0  2.3e-213  720.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_167632|3300045988|Ga0495776_158357_1                          -          phage-family-interpro-v4 -           1.9e-213  720.8   0.0  2.3e-213  720.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2582581866_000002|2582581866|2582698000|85394-127944_56                  -          phage-family-interpro-v4 -           2.2e-213  720.5   0.0  2.7e-213  720.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_158930|3300045988|Ga0495776_157262_44                         -          phage-family-interpro-v4 -           2.9e-213  720.1   0.0  3.5e-213  719.9   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2839335573_000002|2839335573|2839335590|57281-101306_8                   -          phage-family-interpro-v4 -           4.4e-213  719.5   0.0  5.5e-213  719.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2888311040_000001|2888311040|2888311040|1024497-1068941_3                -          phage-family-interpro-v4 -           5.2e-213  719.3   0.0  6.4e-213  719.0   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2791355340_000005|2791355340|2791390758|1385099-1429989_60               -          phage-family-interpro-v4 -           9.2e-213  718.5   0.0  1.1e-212  718.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2788500615_000002|2788500615|2788580170|2547031-2592380_57               -          phage-family-interpro-v4 -           9.5e-213  718.4   0.0  1.2e-212  718.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2706795030_000003|2706795030|2706856901|44724-87275_1                    -          phage-family-interpro-v4 -           1.1e-212  718.2   0.0  1.3e-212  718.0   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2849991896_000001|2849991896|2849991896|81817-123836_54                  -          phage-family-interpro-v4 -           2.5e-212  717.0   0.0  3.1e-212  716.7   0.0   1.0   1   0   0   1   1   1   1 -
