# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  hmm/phage-family-interpro-v4.hmm
# target sequence database:        phagescope/IMG_VR.fasta
# output directed to file:         output/IMG_VR_hmmout.txt
# per-seq hits tabular output:     output/IMG_VR_hmmout.tbl.txt
# show alignments in output:       no
# sequence reporting threshold:    E-value <= 0.001
# number of worker threads:        50
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       phage-family-interpro-v4  [M=997]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence                                                                            Description
    ------- ------ -----    ------- ------ -----   ---- --  --------                                                                            -----------
   2.7e-174  591.2   0.6     3e-174  591.0   0.6    1.0  1  IMGVR_UViG_3300045988_076571|3300045988|Ga0495776_070711_9                           
   2.7e-174  591.2   0.6     3e-174  591.0   0.6    1.0  1  IMGVR_UViG_3300045988_127291|3300045988|Ga0495776_071029_40                          
   3.2e-174  590.9   0.1     4e-174  590.6   0.1    1.0  1  IMGVR_UViG_3300043822_000038|3300043822|Ga0455828_0367_41                            
   1.6e-173  588.6   2.3   1.9e-173  588.3   2.3    1.0  1  IMGVR_UViG_3300045988_138189|3300045988|Ga0495776_110439_7                           
   2.4e-173  588.0   3.8   2.9e-173  587.8   3.8    1.0  1  IMGVR_UViG_3300009070_000194|3300009070|Ga0066256_1000266|42259-86091_30             
   6.5e-173  586.6   4.2   7.9e-173  586.3   4.2    1.0  1  IMGVR_UViG_3300045988_123861|3300045988|Ga0495776_184377_10                          
   8.4e-173  586.2   5.7   9.5e-173  586.0   5.7    1.0  1  IMGVR_UViG_3300021400_000335|3300021400|Ga0224422_10324760_9                         
   8.4e-173  586.2   5.7   9.5e-173  586.0   5.7    1.0  1  IMGVR_UViG_3300021426_003468|3300021426|Ga0224482_10001130|4682-42746_9              
   9.1e-173  586.1   0.3   1.1e-172  585.8   0.3    1.0  1  IMGVR_UViG_3300045988_130663|3300045988|Ga0495776_178622_32                          
   9.5e-173  586.0   0.0   1.2e-172  585.7   0.0    1.0  1  IMGVR_UViG_2516653010_000002|2516653010|2516656928|23951-69760_55                    
   1.2e-172  585.7   0.3   1.5e-172  585.4   0.3    1.0  1  IMGVR_UViG_3300045988_156992|3300045988|Ga0495776_170336_8                           
   1.3e-172  585.6   0.4   1.5e-172  585.3   0.4    1.0  1  IMGVR_UViG_3300045988_130566|3300045988|Ga0495776_084293_9                           
   1.3e-172  585.6   0.2   1.5e-172  585.3   0.2    1.0  1  IMGVR_UViG_3300045988_119164|3300045988|Ga0495776_171129_7                           
   1.3e-172  585.6   0.2   1.5e-172  585.3   0.2    1.0  1  IMGVR_UViG_3300045988_122671|3300045988|Ga0495776_179448_45                          
   1.8e-171  581.8   0.0     2e-171  581.6   0.0    1.0  1  IMGVR_UViG_3300034120_001247|3300034120|Ga0335056_0000180_24                         
   1.8e-171  581.8   0.0     2e-171  581.6   0.0    1.0  1  IMGVR_UViG_3300042321_001850|3300042321|Ga0453905_0000152_31                         
   2.2e-171  581.5   1.7   2.7e-171  581.2   1.7    1.0  1  IMGVR_UViG_7000000073_000039|7000000073|SRS021496_Baylor_scaffold_59321_38           
   2.3e-171  581.5   0.0   2.8e-171  581.2   0.0    1.0  1  IMGVR_UViG_2825186326_000002|2825186326|2825186328|308811-354240_63                  
   2.6e-171  581.3   1.8   3.1e-171  581.0   1.8    1.0  1  IMGVR_UViG_3300006524_000008|3300006524|Ga0101033_100128_7                           
   7.3e-171  579.8   0.0   8.2e-171  579.6   0.0    1.0  1  IMGVR_UViG_3300030098_000917|3300030098|Ga0183663_1000375_34                         
   1.8e-170  578.5   0.0   2.2e-170  578.2   0.0    1.0  1  IMGVR_UViG_3300045988_126022|3300045988|Ga0495776_020382_48                          
   3.6e-169  574.2   0.0   4.1e-169  574.0   0.0    1.0  1  IMGVR_UViG_2829818831_000001|2829818831|2829818831|752758-797357_2                   
   3.6e-169  574.2   0.0   4.1e-169  574.0   0.0    1.0  1  IMGVR_UViG_2922465951_000001|2922465951|2922465951|807899-852498_2                   
   5.4e-169  573.6   0.0   6.5e-169  573.3   0.0    1.0  1  IMGVR_UViG_3300030463_000014|3300030463|Ga0238598_1004_45                            
   5.8e-169  573.5   0.0   6.5e-169  573.3   0.0    1.0  1  IMGVR_UViG_2582581318_000001|2582581318|2582696923|217772-260652_2                   
   9.8e-169  572.8   3.7   3.9e-168  570.8   3.7    1.7  1  IMGVR_UViG_649633107_000003|649633107|649633142|661068-705078_1                      
   2.4e-168  571.4   0.1   2.9e-168  571.2   0.1    1.0  1  IMGVR_UViG_3300045988_133256|3300045988|Ga0495776_086828_9                           
   2.9e-168  571.2   0.2   3.4e-168  571.0   0.2    1.0  1  IMGVR_UViG_3300045988_112355|3300045988|Ga0495776_164166_40                          
   2.9e-168  571.2   0.2   3.4e-168  571.0   0.2    1.0  1  IMGVR_UViG_3300045988_112975|3300045988|Ga0495776_146554_10                          
   3.9e-168  570.7   0.0   4.8e-168  570.5   0.0    1.0  1  IMGVR_UViG_3300045988_148445|3300045988|Ga0495776_188720_42                          
   3.9e-168  570.7   0.0   4.8e-168  570.5   0.0    1.0  1  IMGVR_UViG_3300045988_167207|3300045988|Ga0495776_188358_76                          
   1.5e-167  568.8   0.0   1.8e-167  568.5   0.0    1.0  1  IMGVR_UViG_2731957698_000001|2731957698|2731988885|6171-52363_4                      
   1.6e-167  568.7   0.0   1.9e-167  568.5   0.0    1.0  1  IMGVR_UViG_3300044857_000313|3300044857|Ga0455791_000053_26                          
   5.3e-167  567.0   0.0   6.4e-167  566.7   0.0    1.0  1  IMGVR_UViG_3300045988_155598|3300045988|Ga0495776_165980_40                          
   1.4e-166  565.6   0.1   1.8e-166  565.3   0.1    1.0  1  IMGVR_UViG_2716884610_000003|2716884610|2716910304|380-47981_5                       
     3e-166  564.5   0.0   3.7e-166  564.2   0.0    1.0  1  IMGVR_UViG_3300045988_141791|3300045988|Ga0495776_127908_42                          
   4.2e-166  564.0   1.0   5.2e-166  563.7   1.0    1.0  1  IMGVR_UViG_3300045988_086175|3300045988|Ga0495776_109829_21                          
   6.5e-166  563.4   0.0   7.3e-166  563.2   0.0    1.0  1  IMGVR_UViG_2858779166_000013|2858779166|2858779450|10059-53319_3                     
   8.7e-166  563.0   0.0   1.1e-165  562.7   0.0    1.0  1  IMGVR_UViG_2718218194_000005|2718218194|2718228769|2181562-2231722_1                 
   1.8e-164  558.6   4.6   8.5e-164  556.4   4.7    1.7  1  IMGVR_UViG_2713897065_000001|2713897065|2713939185|191177-234873_51                  
   3.3e-164  557.8   4.2   1.4e-163  555.6   4.3    1.7  1  IMGVR_UViG_2667527830_000002|2667527830|2667573829|224074-270763_2                   
   4.4e-164  557.3   0.0   5.3e-164  557.1   0.0    1.0  1  IMGVR_UViG_3300042879_001219|3300042879|Ga0453092_0000271_52                         
   7.3e-164  556.6   0.0   8.8e-164  556.3   0.0    1.0  1  IMGVR_UViG_2596583700_000001|2596583700|2596659634|589144-635193_59                  
     1e-163  556.1   5.4   4.4e-163  554.0   5.4    1.7  1  IMGVR_UViG_2724679807_000003|2724679807|2724812407|823633-870838_2                   
     1e-163  556.1   5.4   4.4e-163  554.0   5.4    1.7  1  IMGVR_UViG_2724679808_000004|2724679808|2724812409|802745-849950_2                   
     1e-163  556.1   5.4   4.4e-163  554.0   5.4    1.7  1  IMGVR_UViG_2724679809_000002|2724679809|2724812414|802746-849951_2                   
     1e-163  556.1   5.4   4.4e-163  554.0   5.4    1.7  1  IMGVR_UViG_2724679810_000002|2724679810|2724812417|832920-880125_2                   
     1e-163  556.1   5.4   4.4e-163  554.0   5.4    1.7  1  IMGVR_UViG_2724679811_000006|2724679811|2724812420|815441-862646_2                   
     1e-163  556.1   5.4   4.4e-163  554.0   5.4    1.7  1  IMGVR_UViG_2724679823_000003|2724679823|2724812724|802739-849944_2                   
     1e-163  556.1   5.4   4.4e-163  554.0   5.4    1.7  1  IMGVR_UViG_2724679826_000003|2724679826|2724812730|1734327-1781532_2                 
     1e-163  556.1   5.4   4.4e-163  554.0   5.4    1.7  1  IMGVR_UViG_2724679828_000003|2724679828|2724812735|802751-849956_2                   
     1e-163  556.1   5.4   4.4e-163  554.0   5.4    1.7  1  IMGVR_UViG_2912598855_000003|2912598855|2912598856|802733-849938_2                   
   3.3e-163  554.4   5.3   1.4e-162  552.3   5.3    1.7  1  IMGVR_UViG_2870262238_000007|2870262238|2870262239|1159984-1207020_53                
   1.7e-162  552.1   0.0   2.1e-162  551.8   0.0    1.0  1  IMGVR_UViG_3300042480_001224|3300042480|Ga0453904_0000194_19                         
   1.7e-162  552.1   0.0   2.1e-162  551.8   0.0    1.0  1  IMGVR_UViG_3300043803_001976|3300043803|Ga0453732_0000541_32                         
   1.7e-162  552.1   0.0   2.1e-162  551.8   0.0    1.0  1  IMGVR_UViG_3300044608_002323|3300044608|Ga0453734_0000564_36                         
   2.1e-162  551.8   0.0   2.6e-162  551.5   0.0    1.0  1  IMGVR_UViG_3300048578_000324|3300048578|Ga0498945_000408|163734-209141_48            
   5.9e-162  550.3   2.1   6.6e-162  550.1   2.1    1.0  1  IMGVR_UViG_3300045988_099991|3300045988|Ga0495776_109967_22                          
   7.7e-162  549.9   0.0   8.7e-162  549.8   0.0    1.0  1  IMGVR_UViG_3300033072_000069|3300033072|Ga0364570_10191_45                           
     3e-161  548.0   0.8   3.7e-161  547.6   0.8    1.0  1  IMGVR_UViG_2816332369_000001|2816332369|2816345169_51                                
     4e-161  547.6   0.0   4.8e-161  547.3   0.0    1.0  1  IMGVR_UViG_3300045988_152826|3300045988|Ga0495776_147132_8                           
   1.8e-160  545.4   0.0   2.1e-160  545.1   0.0    1.0  1  IMGVR_UViG_2915219762_000003|2915219762|2915219762|1310956-1355374_52                
   4.1e-160  544.2   0.3   4.6e-160  544.1   0.3    1.0  1  IMGVR_UViG_3300045988_058176|3300045988|Ga0495776_026447_21                          
   2.7e-159  541.5   0.0   3.3e-159  541.2   0.0    1.0  1  IMGVR_UViG_2718218194_000005|2718218194|2718228769|2181562-2231722_59                
   6.8e-158  536.9   0.0   8.1e-158  536.6   0.0    1.0  1  IMGVR_UViG_2828341930_000003|2828341930|2828341939|97014-138629_47                   
   2.1e-157  535.2   0.0   2.4e-157  535.1   0.0    1.0  1  IMGVR_UViG_3300045988_141005|3300045988|Ga0495776_041650_1                           
   2.1e-157  535.2   0.0   2.4e-157  535.1   0.0    1.0  1  IMGVR_UViG_3300045988_141789|3300045988|Ga0495776_170860_46                          
   4.4e-156  530.9   0.4   5.3e-156  530.6   0.4    1.0  1  IMGVR_UViG_3300006289_000220|3300006289|Ga0099614_100214|72-40043_38                 
   7.1e-156  530.2   0.0     8e-156  530.0   0.0    1.0  1  IMGVR_UViG_3300045988_093987|3300045988|Ga0495776_104701_1                           
   1.7e-155  528.9   0.0   2.1e-155  528.6   0.0    1.0  1  IMGVR_UViG_3300045988_034500|3300045988|Ga0495776_014474_34                          
   1.7e-155  528.9   0.0   2.1e-155  528.6   0.0    1.0  1  IMGVR_UViG_3300045988_041133|3300045988|Ga0495776_093318_15                          
   1.9e-155  528.8   0.0   2.3e-155  528.5   0.0    1.0  1  IMGVR_UViG_3300045988_117150|3300045988|Ga0495776_093028_17                          
   2.6e-155  528.3   0.0   3.1e-155  528.1   0.0    1.0  1  IMGVR_UViG_2882017386_000001|2882017386|2882017386|825904-868241_1                   
   3.6e-155  527.8   0.0   4.5e-155  527.5   0.0    1.0  1  IMGVR_UViG_3300045988_044197|3300045988|Ga0495776_014517_1                           
   3.6e-155  527.8   0.0   4.5e-155  527.5   0.0    1.0  1  IMGVR_UViG_3300045988_160370|3300045988|Ga0495776_093304_26                          
   4.4e-155  527.6   0.0   5.4e-155  527.3   0.0    1.0  1  IMGVR_UViG_3300045988_032505|3300045988|Ga0495776_138002_41                          
   4.4e-155  527.6   0.0   5.4e-155  527.3   0.0    1.0  1  IMGVR_UViG_3300045988_032526|3300045988|Ga0495776_137933_41                          
   4.4e-155  527.6   0.0   5.4e-155  527.3   0.0    1.0  1  IMGVR_UViG_3300045988_057763|3300045988|Ga0495776_137997_13                          
   4.5e-155  527.5   2.4     2e-154  525.4   2.4    1.8  1  IMGVR_UViG_2671180993_000002|2671180993|2671302911|199129-245743_3                   
     7e-155  526.9   0.0   8.5e-155  526.6   0.0    1.0  1  IMGVR_UViG_2922425934_000002|2922425934|2922425934|3934946-3979007_1                 
   1.4e-154  525.9   0.0   1.7e-154  525.6   0.0    1.0  1  IMGVR_UViG_3300045988_043643|3300045988|Ga0495776_005905_34                          
   2.1e-154  525.3   0.0   2.6e-154  525.0   0.0    1.0  1  IMGVR_UViG_3300045988_025189|3300045988|Ga0495776_016040_32                          
     1e-153  523.1   5.1   2.2e-149  508.7   5.1    3.0  1  IMGVR_UViG_2571042363_000001|2571042363|2571071633|530419-574485_57                  
   5.3e-152  517.3   0.0     6e-152  517.2   0.0    1.0  1  IMGVR_UViG_2918748958_000002|2918748958|2918748964|165559-214085_55                  
   7.1e-152  516.9   0.1   8.5e-152  516.7   0.1    1.0  1  IMGVR_UViG_3300045988_106706|3300045988|Ga0495776_132485_14                          
   1.4e-151  515.9   0.0   1.7e-151  515.7   0.0    1.0  1  IMGVR_UViG_2770939503_000001|2770939503|2770958910|324446-367035_52                  
   1.4e-151  515.9   0.0   1.7e-151  515.7   0.0    1.0  1  IMGVR_UViG_2832556195_000001|2832556195|2832556195|34210-76799_2                     
   1.7e-151  515.6   0.0   2.1e-151  515.4   0.0    1.0  1  IMGVR_UViG_2643221644_000002|2643221644|2643243279|73085-122939_57                   
   1.1e-150  513.0   0.0   1.2e-150  512.9   0.0    1.0  1  IMGVR_UViG_2911234957_000002|2911234957|2911234960|34645-71031_9                     
   6.6e-150  510.4   0.0   8.1e-150  510.1   0.0    1.0  1  IMGVR_UViG_2596583689_000003|2596583689|2596659213|209782-254412_4                   
   5.6e-149  507.4   0.0   6.8e-149  507.1   0.0    1.0  1  IMGVR_UViG_3300045988_056948|3300045988|Ga0495776_005946_37                          
   1.6e-148  505.8   0.0     2e-148  505.5   0.0    1.0  1  IMGVR_UViG_2599185292_000002|2599185292|2599194921|131343-178630_5                   
   1.2e-147  502.9   0.0   1.5e-147  502.6   0.0    1.0  1  IMGVR_UViG_2582581007_000001|2582581007|2582679137|103474-148637_53                  
   1.9e-146  499.0   0.0   2.2e-146  498.8   0.0    1.0  1  IMGVR_UViG_3300045988_068507|3300045988|Ga0495776_158325_44                          
   1.1e-144  493.1   0.0   1.4e-144  492.8   0.0    1.0  1  IMGVR_UViG_2808606468_000008|2808606468|2808622247|11847-59357_53                    
   1.4e-144  492.8   0.1   2.4e-144  492.0   0.1    1.3  1  IMGVR_UViG_2643221654_000001|2643221654|2643243634|1062164-1103502_3                 
   5.7e-143  487.5   0.0   6.9e-143  487.2   0.0    1.0  1  IMGVR_UViG_2599185107_000001|2599185107|2599185253|1227740-1306911_63                
   6.8e-143  487.2   1.3   8.2e-143  486.9   1.3    1.0  1  IMGVR_UViG_2540341199_000001|2540341199|2540349046|134605-180700_61                  
   6.8e-143  487.2   1.3   8.2e-143  486.9   1.3    1.0  1  IMGVR_UViG_2829814883_000002|2829814883|2829814884|134408-180503_61                  
   8.9e-142  483.5   0.1   1.4e-141  482.8   0.1    1.2  1  IMGVR_UViG_3300006467_001873|3300006467|Ga0099972_12839133|87517-127432_1            
   8.9e-142  483.5   0.1   1.4e-141  482.8   0.1    1.2  1  IMGVR_UViG_3300010392_005373|3300010392|Ga0118731_111280905|9860-50896_1             
     1e-141  483.3   0.1   1.6e-141  482.7   0.1    1.2  1  IMGVR_UViG_3300005589_000752|3300005589|Ga0070729_10000165|25524-65439_1             
     1e-141  483.3   0.1   1.6e-141  482.7   0.1    1.2  1  IMGVR_UViG_3300010430_006892|3300010430|Ga0118733_100000461|25739-65654_1            
     1e-141  483.3   0.1   1.6e-141  482.7   0.1    1.2  1  IMGVR_UViG_3300027828_000540|3300027828|Ga0209692_10000169|75806-115721_1            
   1.9e-140  479.1   0.0   2.3e-140  478.8   0.0    1.0  1  IMGVR_UViG_2879863128_000006|2879863128|2879863129|2187517-2232130_50                
     4e-140  478.0   0.0   4.6e-140  477.8   0.0    1.0  1  IMGVR_UViG_2927030885_000003|2927030885|2927030885|3247190-3309503_1                 
   4.7e-140  477.8   0.1   5.3e-140  477.6   0.1    1.0  1  IMGVR_UViG_3300045988_185944|3300045988|Ga0495776_170650|4528-45362_38               
   4.8e-140  477.8   0.0   5.8e-140  477.5   0.0    1.0  1  IMGVR_UViG_649633091_000002|649633091|649633104|3137306-3180847_63                   
   9.5e-140  476.8   0.0   1.2e-139  476.5   0.0    1.0  1  IMGVR_UViG_2808606869_000003|2808606869|2808657704|73005-120261_54                   
   9.5e-140  476.8   0.0   1.2e-139  476.5   0.0    1.0  1  IMGVR_UViG_2808606899_000003|2808606899|2808660429|73004-120260_54                   
   9.5e-140  476.8   0.0   1.2e-139  476.5   0.0    1.0  1  IMGVR_UViG_2808606905_000002|2808606905|2808660994|106140-152822_8                   
   1.5e-139  476.2   0.0   1.8e-139  475.9   0.0    1.0  1  IMGVR_UViG_2808606902_000004|2808606902|2808660692|14830-58669_48                    
   1.5e-139  476.1   0.0   1.9e-139  475.8   0.0    1.0  1  IMGVR_UViG_2751186020_000006|2751186020|2751270220|80025-125074_6                    
   1.5e-139  476.1   0.0   1.9e-139  475.8   0.0    1.0  1  IMGVR_UViG_2751186027_000011|2751186027|2751270822|80025-125074_6                    
   1.5e-139  476.1   0.0   1.9e-139  475.8   0.0    1.0  1  IMGVR_UViG_2751186028_000007|2751186028|2751270907|80025-125074_6                    
   1.5e-139  476.1   0.0   1.9e-139  475.8   0.0    1.0  1  IMGVR_UViG_2765235969_000006|2765235969|2765259692|80025-125074_6                    
   1.5e-139  476.1   0.0   1.9e-139  475.8   0.0    1.0  1  IMGVR_UViG_2765235970_000008|2765235970|2765259819|42583-87632_52                    
   4.4e-139  474.6   0.0   5.4e-139  474.3   0.0    1.0  1  IMGVR_UViG_2754412378_000002|2754412378|2754419036|817950-861842_4                   
   8.1e-139  473.7   0.0   9.9e-139  473.4   0.0    1.0  1  IMGVR_UViG_2808606917_000007|2808606917|2808662286|33233-77966_4                     
     1e-138  473.4   0.0   1.3e-138  473.1   0.0    1.0  1  IMGVR_UViG_2791355335_000003|2791355335|2791390522|411916-455548_4                   
   5.1e-138  471.1   0.0   5.7e-138  470.9   0.0    1.0  1  IMGVR_UViG_2847490611_000005|2847490611|2847490611|4772666-4815349_59                
   5.3e-138  471.0   0.0   6.5e-138  470.7   0.0    1.0  1  IMGVR_UViG_2597490124_000006|2597490124|2597521936|723341-767170_4                   
   5.3e-138  471.0   0.0   6.5e-138  470.7   0.0    1.0  1  IMGVR_UViG_2814123217_000001|2814123217|2814186252|723341-767170_4                   
   5.3e-138  471.0   0.0   6.5e-138  470.7   0.0    1.0  1  IMGVR_UViG_2814123367_000004|2814123367|2814199327|2588733-2632562_51                
   5.3e-138  471.0   0.0   6.5e-138  470.7   0.0    1.0  1  IMGVR_UViG_641736122_000010|641736122|641749560|18509-62338_4                        
     2e-137  469.1   0.0   2.4e-137  468.8   0.0    1.0  1  IMGVR_UViG_2890927044_000008|2890927044|2890927235|208671-251803_2                   
   1.1e-135  463.4   0.2   1.2e-135  463.2   0.2    1.0  1  IMGVR_UViG_2868198859_000001|2868198859|2868198859|224819-263783_2                   
   4.4e-135  461.3   4.0   5.1e-135  461.1   4.0    1.0  1  IMGVR_UViG_646564516_000001|646564516|646564595|384960-424430_38                     
   1.1e-134  460.0   0.0   1.4e-134  459.7   0.0    1.0  1  IMGVR_UViG_2687453284_000004|2687453284|2687453782|3550758-3596150_4                 
   3.3e-134  458.4   0.0   4.1e-134  458.1   0.0    1.0  1  IMGVR_UViG_2858744545_000002|2858744545|2858744545|2773716-2819656_4                 
   4.5e-134  458.0   0.2   5.4e-134  457.7   0.2    1.0  1  IMGVR_UViG_3300045988_114540|3300045988|Ga0495776_055689_10                          
   1.9e-132  452.6  11.4   2.3e-132  452.3  11.4    1.0  1  IMGVR_UViG_3300044591_000410|3300044591|Ga0453735_0000112_41                         
   3.3e-126  432.0   0.0   6.5e-126  431.0   0.0    1.4  1  IMGVR_UViG_2808606855_000004|2808606855|2808656390|91009-137260_62                   
   3.3e-126  432.0   0.0   6.5e-126  431.0   0.0    1.4  1  IMGVR_UViG_2808606855_000005|2808606855|2808656390|230367-276618_6                   
   5.5e-126  431.2   0.0   1.1e-125  430.3   0.0    1.4  1  IMGVR_UViG_2808606890_000003|2808606890|2808659446|137309-178948_55                  
   6.6e-124  424.3   0.0   1.5e-123  423.2   0.0    1.5  1  IMGVR_UViG_2808606896_000001|2808606896|2808660172|2540603-2589014_8                 
   1.4e-123  423.2   0.0   2.8e-123  422.3   0.0    1.4  1  IMGVR_UViG_2791355346_000006|2791355346|2791390869|497085-591511_54                  
   6.3e-123  421.1   0.0   1.3e-122  420.0   0.0    1.4  1  IMGVR_UViG_2808606874_000006|2808606874|2808658188|726747-778543_9                   
     7e-123  421.0   0.0   1.2e-122  420.2   0.0    1.3  1  IMGVR_UViG_2912494449_000003|2912494449|2912494449|2337107-2386167_56                
   6.5e-122  417.8   0.7   7.8e-122  417.5   0.7    1.0  1  IMGVR_UViG_3300011457_000020|3300011457|Ga0121164_10005|36114-78414_1                
   1.2e-121  416.9   0.0   2.3e-121  416.0   0.0    1.4  1  IMGVR_UViG_2808606917_000003|2808606917|2808662251|196876-244233_59                  
   3.4e-121  415.4   0.0   6.7e-121  414.4   0.0    1.4  1  IMGVR_UViG_2808606900_000002|2808606900|2808660507|327237-374069_7                   
   4.3e-121  415.0   0.0   7.5e-121  414.2   0.0    1.3  1  IMGVR_UViG_2751186017_000001|2751186017|2751270044|454669-501239_8                   
   6.5e-121  414.4   0.0   1.2e-120  413.6   0.0    1.4  1  IMGVR_UViG_2928536128_000001|2928536128|2928536129|95609-141673_9                    
   7.9e-121  414.2   0.0   1.7e-120  413.1   0.0    1.4  1  IMGVR_UViG_2540341176_000001|2540341176|2540348209|1682716-1729087_62                
   7.9e-121  414.2   0.0   1.7e-120  413.1   0.0    1.4  1  IMGVR_UViG_2754412345_000001|2754412345|2754416859|1650216-1696587_62                
   7.9e-121  414.2   0.0   1.7e-120  413.1   0.0    1.4  1  IMGVR_UViG_2872308662_000001|2872308662|2872308662|2974744-3021115_62                
   1.3e-119  410.2   0.0   5.2e-119  408.1   0.0    1.9  1  IMGVR_UViG_2754412360_000001|2754412360|2754417935|119199-165851_56                  
   2.6e-118  405.9   0.0   5.7e-118  404.7   0.0    1.5  1  IMGVR_UViG_2627854016_000004|2627854016|2627909473|584880-636195_15                  
   2.8e-118  405.7   0.0   5.7e-118  404.7   0.0    1.4  1  IMGVR_UViG_2636415869_000001|2636415869|2636477273|86199-133033_61                   
   2.9e-118  405.7   0.0   6.5e-118  404.5   0.0    1.5  1  IMGVR_UViG_2617271021_000005|2617271021|2617328399|74586-125627_14                   
   4.9e-118  404.9   0.0   9.9e-118  403.9   0.0    1.4  1  IMGVR_UViG_2617271018_000004|2617271018|2617327549|76855-128093_15                   
   6.6e-118  404.5   7.5   1.5e-117  403.3   7.5    1.4  1  IMGVR_UViG_2690316000_000004|2690316000|2690327269|260-45000_1                       
   6.6e-118  404.5   7.5   1.5e-117  403.3   7.5    1.4  1  IMGVR_UViG_648276755_000004|648276755|648277608|376596-422544_61                     
   7.2e-118  404.4   7.5   1.7e-117  403.2   7.5    1.5  1  IMGVR_UViG_2870262238_000003|2870262238|2870262238|2623415-2667369_57                
     9e-118  404.0   0.0     2e-117  402.9   0.0    1.5  1  IMGVR_UViG_2657245101_000003|2657245101|2657267401|162328-213811_61                  
     9e-118  404.0   0.0     2e-117  402.9   0.0    1.5  1  IMGVR_UViG_2657245136_000002|2657245136|2657271142|19385-70868_16                    
     9e-118  404.0   0.0     2e-117  402.9   0.0    1.5  1  IMGVR_UViG_2657245417_000002|2657245417|2657297899|162288-213771_61                  
     9e-118  404.0   0.0     2e-117  402.9   0.0    1.5  1  IMGVR_UViG_2660238599_000002|2660238599|2660324515|162298-213781_61                  
     9e-118  404.0   0.0     2e-117  402.9   0.0    1.5  1  IMGVR_UViG_2663762626_000002|2663762626|2663765416|19376-70859_16                    
     9e-118  404.0   0.0     2e-117  402.9   0.0    1.5  1  IMGVR_UViG_2663763068_000002|2663763068|2663814157|19380-70864_16                    
     9e-118  404.0   0.0     2e-117  402.9   0.0    1.5  1  IMGVR_UViG_2667527713_000002|2667527713|2667558102|19379-70862_16                    
     9e-118  404.0   0.0     2e-117  402.9   0.0    1.5  1  IMGVR_UViG_2667527786_000002|2667527786|2667564832|19395-70878_16                    
     9e-118  404.0   0.0     2e-117  402.9   0.0    1.5  1  IMGVR_UViG_2667527931_000002|2667527931|2667591349|572-48182_8                       
     9e-118  404.0   0.0     2e-117  402.9   0.0    1.5  1  IMGVR_UViG_2681813085_000003|2681813085|2681851070|19390-70873_16                    
     9e-118  404.0   0.0     2e-117  402.9   0.0    1.5  1  IMGVR_UViG_2693429776_000003|2693429776|2693473253|19372-70855_16                    
     9e-118  404.0   0.0     2e-117  402.9   0.0    1.5  1  IMGVR_UViG_2879863128_000003|2879863128|2879863128|1992627-2045174_17                
     9e-118  404.0   0.0     2e-117  402.9   0.0    1.5  1  IMGVR_UViG_641736129_000013|641736129|641757338|4002-49690_63                        
   9.7e-118  403.9   0.0     2e-117  402.9   0.0    1.4  1  IMGVR_UViG_2551306687_000002|2551306687|2551478093|25572-76150_63                    
   9.7e-118  403.9   0.0     2e-117  402.9   0.0    1.4  1  IMGVR_UViG_2551306689_000002|2551306689|2551478448|27556-75920_63                    
   9.7e-118  403.9   0.0     2e-117  402.9   0.0    1.4  1  IMGVR_UViG_2551306691_000002|2551306691|2551478677|27536-78114_63                    
   9.7e-118  403.9   0.0     2e-117  402.9   0.0    1.4  1  IMGVR_UViG_2551306692_000002|2551306692|2551479023|27531-78109_63                    
   9.7e-118  403.9   0.0     2e-117  402.9   0.0    1.4  1  IMGVR_UViG_2551306693_000002|2551306693|2551479104|37493-85857_8                     
   9.7e-118  403.9   0.0     2e-117  402.9   0.0    1.4  1  IMGVR_UViG_2551306694_000003|2551306694|2551479308|25589-73953_63                    
   9.7e-118  403.9   0.0     2e-117  402.9   0.0    1.4  1  IMGVR_UViG_2551306697_000003|2551306697|2551479598|27556-75920_63                    
   9.7e-118  403.9   0.0     2e-117  402.9   0.0    1.4  1  IMGVR_UViG_2554235004_000001|2554235004|2554235297|27557-76233_63                    
   9.7e-118  403.9   0.0     2e-117  402.9   0.0    1.4  1  IMGVR_UViG_2660238048_000004|2660238048|2660256209|84160-132285_63                   
   9.7e-118  403.9   0.0     2e-117  402.9   0.0    1.4  1  IMGVR_UViG_2663763046_000002|2663763046|2663810021|95416-143541_8                    
   9.7e-118  403.9   0.0     2e-117  402.9   0.0    1.4  1  IMGVR_UViG_2667527644_000003|2667527644|2667551062|94467-142592_8                    
   9.7e-118  403.9   0.0     2e-117  402.9   0.0    1.4  1  IMGVR_UViG_2693429511_000004|2693429511|2693430803|83810-131935_63                   
   1.2e-117  403.6   7.5   2.9e-117  402.4   7.5    1.5  1  IMGVR_UViG_2912570088_000003|2912570088|2912570088|1779349-1823176_54                
   1.2e-117  403.6   0.0   3.6e-117  402.1   0.0    1.7  1  IMGVR_UViG_2609460129_000003|2609460129|2609535534|7631-55596_8                      
